"site","scale","spp","nbLL","pLL","nbZ","nbPar.k","nbPar.mu","kl","perm.nbLL","perm.pLL","perm.nbZ","perm.nbPar.k","perm.nbPar.mu","perm.kl"
"PASO",1953.125,"SHORBR",-740.322914138598,-980.148052435459,4433.52846703145,0.13016063654106,3.71875,2.10055339844761,-552.970841311239,-547.345835765517,1127.32572149874,4.80218388985599,3.71875,0.113695079379753
"PASO",1953.125,"SHORDA",-131.860157966246,-140.35944718457,6.63605450768534,1.2466195132099,0.18359375,-0.00648002150008221,-129.4423081609,-129.438991332406,3.01444065105708,100.000000000089,0.183593756481107,-0.000114013360764626
"PASO",1953.125,"SHORGU",-488.330962244253,-1298.09932161346,1733.67120381328,0.0671927265277577,2.9140625,2.00334191301271,-516.879892570048,-515.427183873911,1019.76968428148,4.50291151825025,2.9140625,0.101877806799313
"PASO",1953.125,"SHORHO",-120.68306665476,-165.830457507734,5.67364814324877,0.370488754576626,0.1953125,-0.00922798428352203,-135.122608203166,-135.123457855371,3.87635257898161,115.909090909091,0.1953125,-0.000108483198177301
"PASO",1953.125,"SHORL1",-1002.12581299492,-1319.84672257663,9131.58718906801,0.146611261149924,8.4140625,4.60414876152754,-651.575246856411,-639.932467290421,6126.50190920908,11.7551256259898,8.4140625,0.0167642909559826
"PASO",1953.125,"SHORL2",-635.825234678024,-765.873101257903,3327.57828603195,0.327407407407407,3.25,1.1379915702783,-516.4598866264,-515.122432862683,966.950595532865,11.0132890365449,3.25,0.0441873425519528
"PASO",1953.125,"SHORM1",-693.878557805552,-2053.69051111544,4316.59800746821,0.05056444830392,5.890625,4.47444738942437,-619.184736053388,-604.71504693701,1925.95439818629,5.71517745675049,5.890625,0.0895236859481159
"PASO",1953.125,"SHORM2",-1245.85879400905,-6302.71313559895,22661.0625100072,0.0175466943891547,24.3671875,21.6121177354174,-1013.3378778448,-843.055930054957,8214.05666652812,1.67309670511367,24.3671875,0.470236599223567
"PASO",1953.125,"SHORMU",-52.3610010628769,-55.6141661421422,0.144650798574163,1.13683127572016,0.05078125,-0.000922249871493756,-52.3694888734864,-52.4361123117943,0.0712356919862063,9.31179775280899,0.05078125,-0.000123341728799033
"PASO",1953.125,"SHOROC",-465.09148351636,-960.793614203888,1775.43669936871,0.0446872291382006,1.80859375,1.31341575296419,-427.1078692325,-427.204580761394,917.297295023835,9.52290692047104,1.80859375,0.0230006792782078
"PASO",1953.125,"SHOROV",-754.74779488008,-887.573440085561,4863.98085184854,0.24101836186222,4.390625,1.88499708180526,-556.001585548292,-553.24344761696,1338.68165100253,12.2591958939264,4.390625,0.0401031888088585
"PASO",1953.125,"SHORP1",-782.166704955057,-943.039182481135,5257.77412816102,0.217901769092172,4.6796875,2.12479381265277,-596.199146299471,-583.592879347713,1382.46684140553,3.94598155467721,4.6796875,0.152205977124097
"PASO",1953.125,"SHORP2",-1077.4995385852,-1824.40497591922,10857.9274270935,0.0810504981084783,9.58203125,6.48155419666002,-772.135677694244,-703.684281169291,2914.47472373779,2.12312470300726,9.58203125,0.355817044258458
"PASO",1953.125,"SINDCO",-754.066064831604,-932.527338128588,4812.70042521621,0.262430843826193,4.65625,1.91143923763328,-555.036745867235,-554.789019566185,1664.86890532323,58.1852986217458,4.65625,0.00689328431326937
"PASO",1953.125,"SINDEC",-133.551068295035,-142.1616964215,7.05069610872635,1.2200956937799,0.1875,-0.00674009471515573,-132.421278522365,-132.5097518948,3.87959112665922,15,0.1875,-0.00076612056847177
"PASO",1953.125,"SINDVE",-274.813519268757,-327.858649323109,255.263586528855,0.584306712122059,0.640625,0.0295305351854905,-273.100256503632,-273.768935814537,524.575673427673,7.57060101375815,0.640625,-0.00386646383869698
"PASO",1953.125,"SINDWA",-49.3341990586784,-49.4163967168587,0.0598299834343864,8.05263157894737,0.046875,-0.000122402543628319,-49.3341990586784,-49.4163967168587,0.0598299834343864,8.05263157894737,0.046875,-0.000122402543628319
"PASO",1953.125,"SLOAJA",-95.7011929319604,-95.7056962456421,0.703177154498348,49.6753246753246,0.1171875,-0.000107930960021654,-96.3009315615418,-96.398843426202,0.860697382153633,11.4864864864865,0.1171875,-0.000458208935325336
"PASO",1953.125,"STELCA",-42.9981818071475,-43.1190706954151,0.0407811932423168,6.04265402843602,0.0390625,-0.000114928612335199,-42.4278763855917,-42.4259235148552,0.0163630637992717,100,0.039062500229155,-7.04407594646459e-06
"PASO",1953.125,"STEMMA",-216.306260579186,-231.657822086434,78.621949298581,1.20758620689655,0.40234375,-0.0106564007090235,-207.339102206919,-207.291181737798,56.0728874095693,100.000000778005,0.402344593410112,-0.000320390700968397
"PASO",1953.125,"STEMUM",-6.54519697547526,-6.54517744447956,1.56367020339225e-05,100,0.0039062500003053,-7.56927419886286e-08,-6.54519697547526,-6.54517744447956,1.56367020339225e-05,100,0.0039062500003053,-7.56927419886286e-08
"PASO",1953.125,"STERC1",-456.335429746322,-602.684286182075,1366.66443280836,0.282585681803959,1.66015625,0.53308025999946,-409.914978445235,-409.914796926417,857.624889126935,4515.62499999865,1.66015625,3.83025568064684e-05
"PASO",1953.125,"STERC2",-61.6976346590914,-62.8463262056245,0.228468118008954,2.25663716814159,0.0625,-0.000714486933580702,-61.4918817012668,-61.7477139169564,0.16649899230465,5.20408163265306,0.0625,-0.000321364940930886
"PASO",1953.125,"STERHI",-105.830881503248,-106.510976286264,1.64884791023737,4.44615384615385,0.1328125,-0.00140370563689911,-104.028737110877,-104.026069636476,0.982529075386131,100.000000000014,0.132812502476993,-6.67600836508897e-05
"PASO",1953.125,"STERMA",-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06,-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06
"PASO",1953.125,"STERPA",-344.418394238794,-345.052269701792,1646.5217144376,9.19137649619152,1.03515625,0.00203995691059527,-342.476617511463,-342.790506603318,1615.11872496868,12.7403846153846,1.03515625,0.00122813454161921
"PASO",1953.125,"STERRU",-259.730159187699,-278.404926537034,221.578684560243,1.26655629139073,0.55078125,-0.00585986490147886,-249.610412257324,-249.590592519207,276.608411031142,100.000000341132,0.550781700057746,-0.000386775130446729
"PASO",1953.125,"STERS1",-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07,-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07
"PASO",1953.125,"STREEL",-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06,-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06
"PASO",1953.125,"STROJA",-20.6358448171639,-20.6355323334387,0.001015410609964,100,0.0156250000574074,-1.18256927537871e-06,-20.6358448171639,-20.6355323334387,0.001015410609964,100,0.0156250000574074,-1.18256927537871e-06
"PASO",1953.125,"STYRBE",-152.986822093468,-157.427506617895,11.8166933243383,1.80093368446253,0.23046875,-0.00662381608091192,-150.440966569002,-150.442790297776,7.08783985049991,92.8703703703707,0.23046875,-0.000173718714048824
"PASO",1953.125,"SUREMU",-244.977052643567,-250.582818956832,172.806052742279,2.42857142857143,0.5,-0.00855528272135805,-239.433723785213,-239.544580069012,178.119289338348,19.6153846153846,0.5,-0.00180111668492315
"PASO",1953.125,"SYMPCE",-237.935737851683,-238.653404309644,159.09241429469,6.79281183932346,0.4921875,-0.00452717079335894,-233.213971207616,-233.172765386302,149.806724674166,100.000000677121,0.492188063596382,-0.000371135485149866
"PASO",1953.125,"SYMPCO",-48.7260615969486,-48.7232495362987,0.0285786172792299,100.000000000001,0.0468750007955814,-9.9808970392941e-06,-48.7260615969486,-48.7232495362987,0.0285786172792299,100.000000000001,0.0468750007955814,-9.9808970392941e-06
"PASO",1953.125,"SYMPCR",-506.26995627193,-537.268159941524,1989.45056806843,0.923657949749537,2.15234375,0.308263127900101,-461.962844802539,-462.095732460913,958.182915673043,5.47692367661963,2.15234375,0.0562665623846888
"PASO",1953.125,"SYMPOP",-32.1958280120023,-32.1948710679697,0.00552529457092597,100,0.027343750093571,-3.53584265021316e-06,-32.1958280120023,-32.1948710679697,0.00552529457092597,100,0.027343750093571,-3.53584265021316e-06
"PASO",1953.125,"SYMPRU",-46.518945536681,-47.006398249613,0.0757552740087624,3.06892778993435,0.04296875,-0.000266899624608727,-45.622466831325,-45.6201038884931,0.0218952373583855,100,0.0429687509468568,-8.45484289382215e-06
"PASO",1953.125,"TABECO",-425.363937320299,-482.525518390263,1465.59299678478,0.624574540503744,1.43359375,0.223003469774666,-394.060267624348,-394.628208897829,1160.32638367039,7.41443511329425,1.43359375,0.0157352210425638
"PASO",1953.125,"TABEMA",-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07,-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07
"PASO",1953.125,"TALACA",-90.1425642544309,-90.9102494491792,0.863911871147052,3.70559741657696,0.10546875,-0.00113006152295478,-88.4296257467803,-88.4253427993912,0.435700363907626,100.000000000022,0.105468753927933,-4.46613506956607e-05
"PASO",1953.125,"TARE11",-147.305896818609,-171.615628459096,14.0220359745168,0.583999689465104,0.23046875,-0.0105198488833209,-150.803037340379,-150.848255405885,7.48365858033013,22.3219584569733,0.23046875,-0.000709191648553281
"PASO",1953.125,"TARECO",-28.9618899336784,-29.213655032069,0.015148769324855,3.17427385892116,0.0234375,-8.11303696133598e-05,-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06
"PASO",1953.125,"TAREMA",-167.012141832128,-167.006078795154,12.9855326978014,100.000000000822,0.273437514608741,-0.000205261324578998,-163.596157583556,-163.540342892354,10.2199724800105,100.00000017896,0.27343786521853,-0.000205335167385513
"PASO",1953.125,"TAREMO",-207.559566723189,-209.615783516875,58.7811217152244,3.77057926829268,0.37890625,-0.00625234413898159,-205.193494022952,-205.521438954653,53.1821212365799,10.0385551948052,0.37890625,-0.00276100078187121
"PASO",1953.125,"TARES8",-820.424423800498,-1297.99292046188,5694.70364075025,0.120478483298224,5.51953125,3.27084920976534,-622.520871510357,-610.109733520527,1734.82335630097,4.78048877567266,5.51953125,0.117831387173672
"PASO",1953.125,"TEIJCO",-276.758397128897,-477.580719613849,259.807438497577,0.216722177558286,0.8671875,0.232171343206742,-314.746691343825,-314.763299857127,1723.98392847063,50.8168761220825,0.8671875,-0.000369596827096594
"PASO",1953.125,"TEIJSI",-45.8429801145366,-55.3025007483088,0.0367308300586309,0.405405405405405,0.046875,-0.00188818171909555,-49.3341990586784,-49.4163967168587,0.0598299834343864,8.05263157894737,0.046875,-0.000122402543628319
"PASO",1953.125,"TERMBE",-24.6791859096913,-24.6786976602273,0.00199317795263595,100,0.0195312500073416,-1.83308813639092e-06,-24.6791859096913,-24.6786976602273,0.00199317795263595,100,0.0195312500073416,-1.83308813639092e-06
"PASO",1953.125,"TERMCI",-90.1989656158051,-93.682838171419,1.17078662207819,1.55839746491625,0.10546875,-0.00245234857450429,-88.4296257467803,-88.4253427993912,0.435700363907626,100.000000000022,0.105468753927933,-4.46613506956607e-05
"PASO",1953.125,"TERMPH",-16.3398712418183,-16.3396954674344,0.000426266700409303,100,0.0117187500000003,-6.70509440058614e-07,-16.3398712418183,-16.3396954674344,0.000426266700409303,100,0.0117187500000003,-6.70509440058614e-07
"PASO",1953.125,"TERMSU",-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06,-28.5212109215838,-28.520507851509,0.00346170783690238,100,0.0234375000254795,-2.61864127566937e-06
"PASO",1953.125,"TERNCO",-114.736397812841,-125.788378637598,3.81943716867142,0.920322043309273,0.15234375,-0.00622312366074195,-116.588475988744,-117.640511507675,2.71372862946635,3.80451415455241,0.15234375,-0.00201940150478315
"PASO",1953.125,"TETRPO",-347.423022132857,-348.98856585497,1618.950414644,4.87365783822476,1.04296875,0.00595903312203948,-336.778436517173,-336.709986518653,1458.17340970501,100.00014883355,1.042984437732,8.88133637619731e-05
"PASO",1953.125,"THOTGR",-6.54519697547526,-6.54517744447956,1.56367020339225e-05,100,0.0039062500003053,-7.56927419886286e-08,-6.54519697547526,-6.54517744447956,1.56367020339225e-05,100,0.0039062500003053,-7.56927419886286e-08
"PASO",1953.125,"TIMOS1",-220.767715682979,-223.973972445445,88.0527628686658,3.16311152330165,0.41796875,-0.00745632898306641,-215.667435466068,-215.708322279864,76.5997474676374,28.8424947145878,0.41796875,-0.00111749742969416
"PASO",1953.125,"TIMOWA",-351.632466556715,-381.919407124544,929.865396502745,0.902979599898423,0.98046875,0.0617336248826467,-334.443301141819,-334.591266384775,1703.79757245027,19.4072164948454,0.98046875,0.00012643493492508
"PASO",1953.125,"TRI1HY",-403.050603649155,-517.880275864506,1092.38114891927,0.467889908256881,1.375,0.26913050738409,-389.895935175001,-390.74075502279,1235.77038507435,7.72727272727273,1.375,0.0130315289499936
"PASO",1953.125,"TRI2MA",-150.552409757853,-153.829329993381,10.4476320581905,2.41284860557769,0.22265625,-0.00512150539679495,-146.100586303896,-146.086927971565,5.68389125790312,100.000000000071,0.222656250881296,-0.000153398843302846
"PASO",1953.125,"TRI3L2",-90.712640506369,-488.241038973428,11.4940875963902,0.0465312669744704,0.50390625,0.267664301674602,-233.162508646166,-233.066793255635,152.904227765169,100.000007712251,0.50390893843371,-0.000376097055323651
"PASO",1953.125,"TRI3LO",-39.8891811617368,-40.51787016541,0.0497422266869594,2.41071428571429,0.03515625,-0.000230799477694506,-39.6795873582087,-39.82472298485,0.0329588787672225,5.21590909090909,0.03515625,-0.000108640585490778
"PASO",1953.125,"TRI3MA",-549.121983538966,-1825.56803408913,2611.1710108978,0.0450351304094599,4.47265625,3.45333451928393,-559.548011993375,-557.579015705187,1421.64758710976,15.1502179327522,4.47265625,0.0312178337838969
"PASO",1953.125,"TRI4AC",-52.914735144869,-53.8224066729142,0.134482470896866,2.40217391304348,0.05078125,-0.000460938350909415,-51.7462653539001,-51.7429651312343,0.0365318168204259,100.000000000001,0.0507812506778644,-1.16191270414924e-05
"PASO",1953.125,"TRI4S1",-82.8161620507778,-92.9148455326421,0.929099188730541,0.739902506963788,0.09765625,-0.00388240613581299,-83.852940399537,-83.850687670844,0.350331709104215,100,0.0976562500073305,-3.89341943417592e-05
"PASO",1953.125,"TRIOMA",-467.368515445365,-479.291951442081,1607.04638887991,1.52376669459366,1.89453125,0.158039331048135,-425.656681722284,-425.580028622364,782.748786303138,100.000983249123,1.89455501648922,0.00240865092238301
"PASO",1953.125,"TRIVMA",-140.808010280372,-150.774822898443,9.11209380083111,1.18689581095596,0.203125,-0.00751766967532471,-136.986921073633,-136.963995288383,3.76155539010671,100.000000002949,0.203125026473201,-0.00013352638083713
"PASO",1953.125,"TRIVNE",-88.1599279171019,-102.898601033228,1.20356494409607,0.619146722164412,0.109375,-0.00511914428358559,-90.6617459305975,-90.656389341082,0.483640369128684,100.000000000006,0.109375000730472,-4.76298955618629e-05
"PASO",1953.125,"TRIVPU",-55.3257443837903,-55.3788287886602,0.0840120689032865,10.8181818181818,0.0546875,-0.00012225702603796,-55.3257443837903,-55.3788287886602,0.0840120689032865,10.8181818181818,0.0546875,-0.00012225702603796
"PASO",1953.125,"TURPOV",-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07,-11.7041386508048,-11.7040605278392,0.000125689388272569,100,0.00781250000185075,-3.00380474631623e-07
"PASO",1953.125,"UROPGL",-822.86631865243,-790.093899866542,4107.14499674513,0.531962683536203,6.62109375,1.64098698490137,-634.047334788959,-617.961884760055,2454.25075610084,6.39859363434493,6.62109375,0.0691915516560717
"PASO",1953.125,"UROPHI",-652.613349014041,-1755.34742016006,4227.62702027716,0.0349392820645019,3.953125,3.18192645071834,-560.441623552091,-554.685954386133,1177.43206894546,5.37938797631952,3.953125,0.102675918841385
"PASO",1953.125,"VATIBE",-821.542531902734,-856.199901753138,5105.74811488333,0.381812336677933,5.94921875,1.92312063162841,-591.435881937018,-590.73771721716,3099.81246554545,42.9892627850342,5.94921875,0.00635550750042294
"PASO",1953.125,"VATIMA",-196.365075111772,-243.551303686904,52.6012612214835,0.55474981870921,0.375,-0.00541228986536336,-205.343635489188,-205.932094405209,53.9588073498206,7.72727272727273,0.375,-0.00345325184011113
"PASO",1953.125,"VATIPA",-468.873981300827,-679.964840761732,1500.98442755026,0.306838085563883,1.98046875,0.643988695379879,-425.538561096981,-425.461176673762,732.059968104007,318.661229131358,1.98047397106884,0.000831320630248289
"PASO",1953.125,"VERNAR",-233.982303532488,-291.483589015884,124.575149430295,0.430016863406408,0.5,0.0207190582470774,-235.021482747097,-234.980231877544,160.843119786945,100.000000679778,0.500000546121123,-0.000374067068964814
"PASO",1953.125,"VITEPI",-16.3398712418183,-16.3396954674344,0.000426266700409303,100,0.0117187500000003,-6.70509440058614e-07,-16.3398712418183,-16.3396954674344,0.000426266700409303,100,0.0117187500000003,-6.70509440058614e-07
"PASO",1953.125,"VITEQU",-83.0521977675375,-85.0876328581749,0.764394093971979,2.01846965699208,0.09375,-0.00161144403419001,-81.5054100748876,-81.5041139197187,0.312568349987581,100,0.0937500000079542,-3.61815025735123e-05
"PASO",1953.125,"WALSCH",-351.068477459312,-365.475950510291,1306.7067385635,1.66947003415795,0.98828125,0.0253021429963435,-324.410257770659,-324.26525412049,1460.45885015279,100.001497337365,0.988368610746193,-4.1336287123423e-05
"PASO",1953.125,"WALSPI",-308.893401434336,-332.480327052446,571.961559166631,1.14105741429162,0.76171875,0.0145400572835922,-296.55780233366,-296.608541426159,1287.61634438143,31.1951066499373,0.76171875,-0.000934095121797827
"PASO",1953.125,"XANTAF",-548.369972687187,-576.007392664691,2063.02512492673,0.91708840314418,2.609375,0.404990208612199,-485.128514837843,-484.734141341588,871.250691285003,11.9789029535865,2.609375,0.0338967128007916
"PASO",1953.125,"XANTAM",-437.986387720041,-466.295745118821,1760.0514802825,1.01991820204896,1.55859375,0.162513514459819,-398.122710414136,-398.049594465314,889.145853401283,100.000864748273,1.55862886971158,0.00142295774333081
"PASO",1953.125,"XANTCH",-338.602068835658,-345.464330465257,1435.64500711721,2.70430442919526,0.9296875,0.00743190785182413,-330.330915507018,-331.324998788225,1692.32211257168,7.48704663212435,0.9296875,0.000278110365527599
"PASO",1953.125,"XANTEL",-91.8982655299148,-92.0426837022019,0.733072834343235,9.15384615384616,0.109375,-0.000507186503139121,-91.3332380777654,-91.3495365216419,0.594911284916093,26.6417910447761,0.109375,-0.000177513097611407
"PASO",1953.125,"XANTEU",-832.555191744699,-811.767347955585,3353.87297807097,0.711201713772372,7.8828125,1.43973647504363,-672.768980264392,-644.493878583085,3111.1964102266,5.02068413760805,7.8828125,0.0864995978063123
"PASO",1953.125,"XANTGR",-598.072840046451,-582.69088929749,1576.51860789267,1.49653434152489,3.7109375,0.384107415497761,-534.683503829711,-533.694622757658,1106.29887826065,15.6877347493848,3.7109375,0.0315884205231714
"PASO",1953.125,"XANTRU",-242.053860920692,-248.285621685523,157.733816273018,2.24535080304311,0.48828125,-0.00888236946262276,-233.84316726945,-233.846185416041,151.513985615663,85.685483870968,0.48828125,-0.000430155143888094
"PASO",1953.125,"XANTSC",-48.7260615969486,-48.7232495362987,0.0285786172792299,100.000000000001,0.0468750007955814,-9.9808970392941e-06,-49.3341990586784,-49.4163967168587,0.0598299834343864,8.05263157894737,0.046875,-0.000122402543628319
"PASO",1953.125,"XANTST",-230.569785327904,-233.826513837281,117.962080552543,3.29272400628789,0.44921875,-0.00743453656048919,-223.10768253939,-223.088379541911,101.427972705523,100.000000064942,0.449218885314885,-0.000350463390284544
"PASO",1953.125,"XANTWR",-60.9877703006048,-64.9257677473043,0.257301074990903,1.05809128630705,0.0625,-0.0014169952265304,-60.3664185144952,-60.3614195558365,0.0692364895173461,100.000000000005,0.0625000022373049,-1.71760948527073e-05
"PASO",1953.125,"XERONO",-1514.93172669925,-1806.23861143261,22806.1899155419,0.111997847187351,34.453125,19.4425731595739,-1131.68062540143,-912.433063180703,9361.72324342995,1.28973692600944,34.453125,0.875771466824616
"PASO",1953.125,"XEROS1",-39.5077429444999,-41.6164824540781,0.0495832035305897,1.16143724696356,0.03515625,-0.00046191572641148,-39.1331576501784,-39.1315758042901,0.0118659897652864,100,0.0351562502829335,-5.75184790951399e-06
"PASO",1953.125,"XYLOCA",-400.011482356168,-458.55632652092,1280.22098207467,0.696582050769538,1.28125,0.161230462056041,-375.540485976342,-375.875193948279,1254.98200128442,12.0867052023121,1.28125,0.00599486133231392
"PASO",1953.125,"XYLOEL",-79.7307498204129,-79.8090086177794,0.37396043595174,11.3223938223938,0.08984375,-0.000291072683089374,-78.4330431950706,-78.4227142566595,0.21397951335885,100.000000000053,0.0898437554130852,-3.35066075542105e-05
"PASO",1953.125,"XYLOFE",-229.141731565557,-239.375568072513,109.000626963052,1.64169325432999,0.44140625,-0.0100170562256183,-218.748025020767,-218.697807177991,86.4782820134978,100.000000816504,0.441406950736427,-0.000346124493234144
"PASO",1953.125,"XYLOFO",-234.329419384983,-297.547520190639,127.215552990242,0.389459338800254,0.5078125,0.0282473608924302,-233.561469497124,-233.460610231093,156.05350313456,100.000008130433,0.507815147230986,-0.000377395683842002
"PASO",1953.125,"XYLOFS",-69.6358348990124,-69.8003252020692,0.242459666535542,7.1041055718475,0.07421875,-0.000325177078844986,-69.6358348990124,-69.8003252020692,0.242459666535542,7.1041055718475,0.07421875,-0.000325177078844986
"PASO",1953.125,"XYLOM1",-352.20035318593,-354.806783222684,1692.06715303148,4.56452043815122,1.046875,0.00678110492921326,-343.259238236302,-343.309834712237,1575.59086203477,31.4640883977901,1.046875,0.000407322722105595
"PASO",1953.125,"XYLOM2",-688.645247572094,-679.405791546618,2443.52661605938,0.860794545015418,4.6953125,0.79966316126162,-575.681004450875,-569.503190467311,1432.75869197968,7.82911877394636,4.6953125,0.06626246251598
"PASO",976.5625,"ACROPO",-360.736747846707,-372.703478769871,55.7145954381615,1.98919824697087,0.294921875,-0.00795721433328557,-349.264147456961,-349.240706633111,34.1567662936099,100.000000003099,0.294921900115622,-0.000226669114143989
"PASO",976.5625,"ACTIM1",-216.405054395971,-218.011288084138,3.76852729028916,4.21716576279179,0.13671875,-0.00154573438858177,-215.05432917152,-215.931846542458,3.25163242998992,5.55952751010258,0.13671875,-0.00119432548249781
"PASO",976.5625,"ACTIPR",-494.348698083178,-497.445978567187,412.083344902139,5.22883720930233,0.515625,-0.00554811798742832,-485.438962987297,-485.491448947493,412.520453695604,41.2298288508558,0.515625,-0.00090054971399768
"PASO",976.5625,"ACTISE",-245.590758854353,-245.660374900636,5.04533562213082,23.0566631689402,0.16796875,-0.000422946949156929,-244.276614380621,-244.274080539516,4.48550413398075,100.000000000015,0.167968753097203,-9.88284490377994e-05
"PASO",976.5625,"ADENBI",-407.710113457084,-408.110770835167,101.3718210668,13.3304347826087,0.375,-0.00210893800124896,-400.887088873248,-400.825949922598,87.273123168651,100.000000199254,0.375000388357721,-0.000299262376257605
"PASO",976.5625,"AGLAAS",-672.151547747815,-684.553707673436,2681.97983307193,2.49513766361659,0.9296875,0.00880691179168253,-657.866423403066,-659.564881741762,3342.18260599348,7.86560600181089,0.9296875,0.000188275519695778
"PASO",976.5625,"AGLACO",-823.39289542431,-867.847486344135,3362.72067635833,1.30633195056858,1.376953125,0.0963736922372125,-762.816483762589,-762.664704638143,2050.85699675184,100.001694084801,1.3770431224566,0.00088025647890766
"PASO",976.5625,"AGLAE1",-566.57235558526,-599.557677071452,711.775947569099,1.14575533949204,0.650390625,0.00291973795747595,-552.434146426,-553.256783564719,1224.91813225297,11.0524162120031,0.650390625,-0.0028661672313972
"PASO",976.5625,"AGLAFO",-662.534028872527,-714.349169837074,1390.09930919276,0.855419516113292,0.87109375,0.046040609354581,-626.510203582547,-626.459149216148,3389.81551445301,100.00000475423,0.871095549189249,-0.000194019136367921
"PASO",976.5625,"AGLAGA",-82.7081832358112,-82.9701216327082,0.0734268971052395,5.69109026963658,0.037109375,-0.000110555913009709,-81.5873522262107,-81.5838272715883,0.0279845774580371,100,0.0371093755078443,-6.38295715842187e-06
"PASO",976.5625,"AGLAGL",-575.213543286307,-584.481776949159,1163.33334292346,3.05988023952096,0.67578125,-0.00499052508346296,-550.854428347455,-550.750874146275,1503.81217874226,100.000008635514,0.675784239560926,-0.000369126781769016
"PASO",976.5625,"AGLAGR",-640.551134463322,-770.011831215054,1013.37639354526,0.588862515298743,0.849609375,0.07423346338143,-624.574216198857,-624.752191416946,3295.34080312769,25.1396742818367,0.849609375,-0.000752304623158963
"PASO",976.5625,"AGLAME",-105.425393185855,-109.148890742605,0.289819712483285,1.55101564324072,0.05078125,-0.000694903462421262,-104.169890943272,-104.179077443029,0.103087859857956,35.524064171123,0.05078125,-3.26371193145362e-05
"PASO",976.5625,"AGLAO2",-647.380782264188,-676.145193434831,1711.41573203586,1.50209868609945,0.83984375,0.0136256914283831,-624.576956563375,-624.941397333805,3239.0402987832,18.1026528258362,0.83984375,-0.00102515080116483
"PASO",976.5625,"AGLAOD",-816.803248099678,-845.248293214207,3330.31517357163,1.65206555637867,1.380859375,0.0747838977871868,-766.87072687606,-766.943375814956,2115.52474477506,33.4206290471785,1.380859375,0.00281550081685497
"PASO",976.5625,"AGLAOL",-343.659237894697,-358.75739376064,45.6463664665115,1.35109671172681,0.27734375,-0.00940578481808533,-338.07301995756,-338.095381223086,28.5819794382258,48.9622132253711,0.27734375,-0.000424230304019913
"PASO",976.5625,"AGLAPA",-255.717649609482,-313.16739377813,15.1595011207946,0.486610492295262,0.193359375,-0.00979258783325594,-270.188763871863,-270.400503990414,8.62580319530675,14.0135734072022,0.193359375,-0.000858054349732619
"PASO",976.5625,"AGLARB",-89.3451939579692,-89.8616054028658,0.104184128327361,4.04638009049774,0.041015625,-0.000186857940454561,-88.074151985585,-88.0698459336378,0.0379851536449475,100,0.0410156250831371,-7.73482515406269e-06
"PASO",976.5625,"AGLARI",-230.703155650916,-233.105287316912,5.19963467287155,3.40489788854275,0.150390625,-0.00218702395565162,-224.302243731567,-224.264273006428,2.49622892288804,100.000000000195,0.15039062886356,-8.23698013598367e-05
"PASO",976.5625,"AGLARU",-280.369905269832,-283.367472562597,13.1881214040791,3.48701470783092,0.201171875,-0.00330258591218213,-274.422656350488,-274.408675216456,8.15270251632896,100.000000000368,0.2011718857959,-0.000131552467010179
"PASO",976.5625,"AGLAS1",-154.565285715634,-154.754528331575,0.674000624244966,10.2014519056261,0.0859375,-0.000297666180177173,-155.457199586061,-156.140822692695,0.84820841156266,5.28786453433678,0.0859375,-0.000563820893768824
"PASO",976.5625,"AGLAS2",-150.484829802116,-151.591858475226,0.808457902517221,3.94087403598972,0.08203125,-0.000687611949402893,-148.409809447536,-148.413804644878,0.436846029362053,65.8343558282205,0.08203125,-4.30929067343692e-05
"PASO",976.5625,"AGLAS3",-61.3457615470617,-61.4470256590736,0.0222585467237937,7.65322580645161,0.025390625,-3.97108485965098e-05,-61.3457615470617,-61.4470256590736,0.0222585467237937,7.65322580645161,0.025390625,-3.97108485965098e-05
"PASO",976.5625,"AGLAS4",-89.2388456545932,-89.4561402947577,0.0901140073356961,6.59152334152335,0.041015625,-0.000115760691880514,-88.7324561013003,-88.7629931141977,0.0620356003121707,17.7665562913908,0.041015625,-4.33428619090869e-05
"PASO",976.5625,"AGLAS5",-28.1446776957051,-28.144433563027,0.000492162241730691,100,0.00976562500000378,-4.67485238663961e-07,-28.1446776957051,-28.144433563027,0.000492162241730691,100,0.00976562500000378,-4.67485238663961e-07
